,Unnamed: 0,rendimiento,riesgo,coeficiente_variacion,beta,alfa,sharpie,teynor
2792,HLX,-0.2210034457365095,1.4607162887822744,-6.609472915294758,2.145255497494745,-0.0026096673601170785,-0.1786818205156697,-0.12166543614096895
2793,TRHC,-0.22243874850311976,0.8602135830651477,-3.867193053610815,1.1729731242845265,-0.0018237751216325995,-0.3050855667356326,-0.22373807470072976
2794,WPX,-0.22246338527496806,1.3248606267209548,-5.955409808600222,2.183372545668022,-0.002646399919071361,-0.19810641208695884,-0.12021007857578653
2795,EYEG,-0.22273976598574335,1.3572473001210397,-6.093421594992209,0.6638161339478746,-0.0014104652170879436,-0.19358282456138406,-0.3958020188861133
2796,ALKS,-0.22354256523430927,0.6666314427905942,-2.982123078402786,0.8878014062606345,-0.0015959392247042734,-0.3953347356840693,-0.2968485557421389
2797,ISIG,-0.223919959622036,1.5450877296320455,-6.900178672057931,0.2466124263856285,-0.0010754453392321922,-0.17081228111551122,-1.070181107619223
2798,BHLB,-0.2242359186706809,0.8587800554011435,-3.829805949431196,1.4235814782366707,-0.0020348062504544767,-0.30768753536929083,-0.18561348451792067
2799,HUSA,-0.22456214604001706,1.6693436420587606,-7.433771325650241,0.6909604601809406,-0.0014396810748002226,-0.15848273499501814,-0.3828904275806703
2800,WW,-0.2246713166535056,1.1656553023617668,-5.188269333728403,1.4552210626336957,-0.0020622636317997713,-0.2270579614035536,-0.18187705184427225
2801,VTNR,-0.2257013627297865,1.2079343333114891,-5.351914222855839,1.3135145389252527,-0.0019509292429081035,-0.21996341638984632,-0.20228277255856594
2802,TISI,-0.2273225717233149,1.0913443610386566,-4.800862284661215,1.3926013398118349,-0.0020216437113866285,-0.24494795709476894,-0.19195915161149776
2803,CLI,-0.22848897512447386,0.6304173038286046,-2.75907099449841,1.0490599887591638,-0.00174653574801278,-0.42589087179857865,-0.2559329094631134
2804,VRS,-0.2296216440379649,0.7904401948422067,-3.4423592695448066,1.2368547917164143,-0.0019038369949803294,-0.3411031546691381,-0.21798973157051385
2805,WBA,-0.2297474946892148,0.5583660319195161,-2.430346553614575,0.843280386990664,-0.001583934325752925,-0.4831015485700189,-0.31987877205568305
2806,BA,-0.23091587849777245,0.9241466071849168,-4.002092074382109,1.7265406510581518,-0.0023075276294329664,-0.2931524894334905,-0.1569125397260326
2807,RWT,-0.23119225488053094,1.277189010733916,-5.524358985961298,1.0131726054693455,-0.0017278808516171505,-0.21233525547224585,-0.26766639111299584
2808,PAHC,-0.2321583124382121,0.8101004970266759,-3.4894313648247275,1.0633491772478003,-0.0017725013933736489,-0.3359562343648953,-0.25594444257964466
2809,EQBK,-0.2323205629324749,0.7459442421724652,-3.2108403696890044,1.1239313157329838,-0.001822452848330545,-0.3650682551545365,-0.24229288669199334
2810,HA,-0.2324790918987369,1.0863069494517643,-4.672708158740304,1.4209047205014138,-0.0020648270970380768,-0.2508306625822942,-0.19176450606947346
2811,MIND,-0.2344646046621236,1.2573627347817264,-5.362697438249391,0.7294848937762292,-0.001509723861233437,-0.21828593855198805,-0.3762443979358346
2812,GHM,-0.23458989087300855,0.6760460970629277,-2.881821098714328,0.8432663294398484,-0.0016028384921169992,-0.4061703662900508,-0.3256265325515947
2813,TBPH,-0.2349705376107189,0.7859697591644188,-3.34497153199076,0.89107185613896,-0.001643242093313491,-0.3498487497827473,-0.30858402239542626
2814,CDTX,-0.2356444425443047,1.0799500129236237,-4.582964067657046,0.8862613872692043,-0.0016419585108078207,-0.25523814921589233,-0.3110193521954454
2815,SCHL,-0.23770629425376275,0.6003564989152294,-2.5256230626956824,0.8952903617863412,-0.0016573627711274812,-0.4625689815227186,-0.3101857298001792
2816,RELL,-0.2379299901098041,0.5090534097469996,-2.1395092292151685,0.24747802627971802,-0.0011308766734796168,-0.5459741252846843,-1.1230491623351926
2817,IIN,-0.24048571405319855,0.8639859564204592,-3.5926706075743615,1.0082126896178942,-0.001760145743632782,-0.3246415198868117,-0.27820093611349084
2818,MYL,-0.2411594058825112,0.6756794297447023,-2.8017958796675835,0.8852339930822296,-0.0016626649729815494,-0.4161136087696855,-0.3176102681095237
2819,FMAO,-0.2413703434312381,0.833361122356322,-3.452624338638898,1.334760270450723,-0.0020294315580033605,-0.3376331531229411,-0.210802156507269
2820,KSS,-0.2421929751567111,1.0623471580286628,-4.386366521742716,1.5350822053095348,-0.0021957195940036987,-0.26563159982501444,-0.18382922698254428
2821,UONEK,-0.2423322411903303,1.658557081459919,-6.844145349018049,0.5221364271436563,-0.0013716621476222769,-0.17022762999619626,-0.5407250414126953
2822,MCF,-0.24262081147648126,1.51683544040019,-6.25187687391453,1.4555767463146023,-0.0021326683947974546,-0.18632265831151515,-0.19416414297085555
2823,WWR,-0.2437792150755728,1.9778279944042063,-8.113193710099809,0.8421066705084184,-0.0016377902546117992,-0.1434802297664198,-0.3369872547194553
2824,OVBC,-0.2439557255096473,0.8457049095975845,-3.4666327581811185,1.4222904523337243,-0.002110785769785928,-0.3357621816867105,-0.1996467915844662
