,rendimiento,riesgo,coeficiente_variacion,beta,alfa,sharpie,teynor
BBY,0.2836597915074982,0.6207463003293333,2.1883478692217984,1.1801552548550784,0.00013475916114042428,0.3925271747543657,0.2064641838479288
BIO,0.3746315833219926,0.4965084498101231,1.3253245906482434,0.7839618681708415,0.0008168627264367069,0.6739695637606246,0.4268467599103551
BIIB,0.19272965598765282,0.8205883495554267,4.257717087441891,0.8189032738904792,7.749176471554757e-05,0.18612213550240841,0.18650512320222937
BLK,0.3506828673136453,0.5271026731471611,1.503075063760468,1.2247718153645124,0.00035977228734652565,0.5894162240890518,0.25366591835000785
BA,-0.20004293266485865,0.9367347392365242,-4.682668498996063,1.7251565995867773,-0.0022041731533170962,-0.2562549701749111,-0.13914269158078493
BKNG,0.11198326222588222,0.5896339066055761,5.265375332754831,1.153944311147881,-0.0005142358304564729,0.12208128029861416,0.06238018726768295
BWA,0.10084924342196723,0.6136510939077284,6.084835870707796,1.047365290240271,-0.0004698312114205361,0.09915934971203166,0.05809744125472031
BXP,0.002781672286847074,0.6236763719950663,224.20914747724692,1.1443697311550387,-0.0009329082806966255,-0.0596757058377824,-0.03252299208891834
BSX,0.03221356537807404,0.505615773645385,15.695740838098263,1.0494067732886088,-0.000739622962096546,-0.015399904488318043,-0.007419844068211033
BMY,0.23324186814389675,0.3539861515889576,1.517678427144858,0.6184745635674992,0.0004010383350286329,0.5459023390504998,0.3124491766148547
AVGO,0.29235057505842055,0.603837937056772,2.065458352309062,1.3360571427698187,4.013354848014165e-05,0.4179110976173975,0.1888770824092638
BR,0.13575735669996322,0.41569977921490076,3.062079207491032,0.827528731378337,-0.00015216978816325782,0.23035219523284942,0.11571484236017904
BF.B,,,,,,,
CHRW,0.09494482142062502,0.4355321427699803,4.587213249266999,0.5919231577025079,-0.00011728726997300976,0.12615560603903186,0.09282424704228162
COG,-0.12776159575668083,0.6273910624417245,-4.910638903075202,0.7139260063148761,-0.0010878512908500603,-0.2673955779729703,-0.23498457021145383
CDNS,0.33386083488514795,0.5655666639290641,1.6940191985191244,1.1820253533087508,0.00032931469626020535,0.5195865556213287,0.248607894968214
CPB,0.09310572913183486,0.38872242411665925,4.175064496474112,0.3678346512299187,6.0337009069170425e-05,0.1366160680143766,0.1443739162535848
COF,0.30983595735765945,0.7814819135738683,2.5222440940635042,1.5977315187698877,-0.00010736988640052043,0.34528752703136445,0.16888692135547864
CAH,0.15451262876858265,0.5275043304841023,3.413988453164941,0.9336333098895065,-0.00016641260881935605,0.21708377002989132,0.12265268125677196
KMX,0.21071729991454463,0.6630110402541765,3.1464480634625507,1.176168427625494,-0.00014688446678181167,0.2574878690543332,0.14514698397337278
CCL,-0.22561249560343533,1.2991312164354454,-5.758241417261571,2.007483720361067,-0.002536892511711823,-0.2044539398662304,-0.13231115794835044
CARR,1.1048342580399557,0.5913121100066385,0.5352043582135684,,,1.8007990027939746,
CTLT,0.3672832969074847,0.5997094641921217,1.632825312889693,1.1420665353552055,0.0004928256611529679,0.5457364214659732,0.2865711294182112
CAT,0.26682827907969925,0.5212115313923914,1.9533594159887009,1.0106212877214151,0.0002088275759130117,0.43519428373685143,0.22444439062936705
CBOE,0.07116749652607139,0.5080212266625035,7.138388329795974,0.754694141310784,-0.00034440644932294995,0.0613507760902618,0.04129818269416852
CBRE,0.28532768244254725,0.6781596916912878,2.3767749623376977,1.3391816485251096,1.0123560253657822e-05,0.3617550341730211,0.18319223737327622
CDW,0.2445353193754409,0.5655321178893561,2.312680717590252,1.247397606120399,-7.352630798830324e-05,0.361668794583754,0.16396962634197898
CE,0.2010894388361953,0.598893967540474,2.9782467493398537,1.260503789874119,-0.0002540455914112284,0.26897822914756386,0.12779766322819433
CNC,0.17832867544471173,0.624648654547206,3.502794225266757,1.0580307027242002,-0.0001759730619836548,0.22145036964016696,0.13074164586012987
CNP,-0.039405455311509234,0.6388448556749386,-16.21209171737066,1.2422648177749966,-0.001178436892626124,-0.1242953662475962,-0.06391990997034855
CERN,0.06149042530012487,0.3600596757796296,5.855540501179432,0.655859220771764,-0.000300697272775982,0.05968573196538075,0.03276682650712239
CF,0.07909158264581453,0.6733918436403799,8.51407723949516,1.207379611388772,-0.0006867876282366308,0.05805176141499438,0.03237720951809843
SCHW,0.3316810143116584,0.6186180895319944,1.865099486673423,1.1377514531371582,0.0003573129400919078,0.4715041788259458,0.25636619800167876
CHTR,0.31462479499693474,0.4161563227726094,1.3227066950545452,0.7571073767886712,0.000604608401231983,0.6599077797671515,0.3627289911792655
CVX,-0.02170799933975969,0.659858026743871,-30.396998655481607,1.3361987625831793,-0.0011867745531661314,-0.09351708524978228,-0.046181751598440304
CMG,0.37386294210330157,0.5585533274025111,1.4940055953664912,0.8909293454832625,0.00072564297745721,0.5977279620835728,0.374735599176168
CB,0.07267018484066019,0.535904848103958,7.3744803220055966,1.0504586462648495,-0.0005824567834271232,0.06096265961438482,0.031100876704501075
CHD,0.08679538147489597,0.37579284779531247,4.329641063954583,0.4904856160384213,-6.546437373375325e-05,0.12452440686253978,0.09540622588049624
CI,0.21395522875375786,0.6031919046746266,2.819243578145235,1.1942901101795709,-0.00014918145633724552,0.2883911859652571,0.14565575589301524
CINF,0.10483104174959007,0.6331261813810651,6.039491459919036,1.2052055994177573,-0.0005844499347486894,0.10239829540482964,0.05379251621541616
CTAS,0.2590455725859441,0.5788549557229652,2.234568033510464,1.2526476341284414,-2.1175386695254607e-05,0.37841184638795305,0.1748660729626094
CSCO,-0.000883359083842224,0.481061176065075,-544.5816824259849,1.007997677162243,-0.0008347572904443456,-0.08498577960136983,-0.04055898144422194
C,0.06705607840320256,0.7283854346258123,10.862332721667556,1.5730779524464895,-0.001035396723756913,0.0371452765486749,0.01719945178884764
CFG,0.21106846859462952,0.8308206593981191,3.9362613702085616,1.6144752894464554,-0.0005069891595235271,0.20590300284366858,0.10595917429822209
CTXS,0.10064760376111453,0.4723241659503819,4.69285058262724,0.5593572509260526,-6.815331824955079e-05,0.12840250009034182,0.1084237375321558
CLX,0.10126741728934378,0.38311310661456055,3.783182358842235,0.25768083430478783,0.00018306365665520235,0.15991991981361062,0.23776474278593798
CME,0.09509905045149071,0.5339362562555213,5.614527734195181,0.9760338380243668,-0.0004334650767336056,0.10319406072533577,0.056451987938265676
CMS,0.0495241759252129,0.4239397450092947,8.56025844124073,0.7349842836255321,-0.0004126957359986034,0.02246587171250973,0.012958339569156534
KO,0.06343473532424358,0.3832950601746276,6.042352950878307,0.7970995422356534,-0.0004095847440237201,0.06114019657223554,0.0294000110180911
CTSH,0.07000046403804838,0.5279099171374464,7.541520251215817,1.1570896595786002,-0.0006808251390049867,0.0568287563164635,0.02592751891756965
CL,0.0840009991608148,0.35481307141660096,4.223914893408981,0.6513213311478472,-0.00020902289660810884,0.12401177607448226,0.0675565148208339
CMCSA,0.16936870962206366,0.43971103917712795,2.5961763548787573,0.9279917188440853,-0.00010372836137097772,0.2942130128553591,0.1394071811149419
CMA,0.07622441033821685,0.8323011374990469,10.919089223596837,1.4882755998183048,-0.0009296455027885924,0.04352320176693058,0.024339853682099795
CAG,0.1346873127892866,0.467651882224765,3.4721301697984672,0.43409973735383917,0.0001681155315800829,0.20247392641472906,0.21812340492642593
CXO,,,,,,,
COP,0.02319065828091516,0.8102482645857351,34.93856253543833,1.4795142209663203,-0.00112958299214596,-0.020745915114892776,-0.011361392463065409
ED,-0.046196929848767124,0.4371430346587468,-9.46259926990393,0.6283491493649972,-0.0006986631481458303,-0.19718243918962647,-0.13717998971730413
STZ,0.12325344217654897,0.5152071025279177,4.180062588352964,0.9579774315832461,-0.00030859566889568797,0.16159218645872162,0.08690543162270148
COO,0.09576171068144121,0.4510084096747946,4.709694579027616,0.8931924956179146,-0.00036255640236318784,0.12363785128008789,0.06242966768643192
CPRT,0.30306767797799206,0.49616298068673176,1.637135916297751,1.0254608209511509,0.00033814940309090326,0.5302041631842103,0.2565360593045257
GLW,0.13704402459904522,0.5854130677882297,4.271715381250619,1.3240249586854234,-0.000556609590916515,0.16577017142048223,0.0732947094104606
CTVA,0.22644058229520045,0.5986918165686781,2.6439245584883295,1.087837215537535,-1.261768178293808e-05,0.3114132799806078,0.17138647182894381
COST,0.22499002417308125,0.3355047736746373,1.491198442720904,0.6111138912402441,0.0003748749961989408,0.5513782178028833,0.3027095715295352
CCI,0.24020491979224656,0.4750308280127272,1.977606572020181,0.8842911379192735,0.00020901592992262242,0.4214566886738614,0.22640159016331018
CSX,0.13021609970388523,0.5188712229823809,3.984693322579216,1.1650770602797769,-0.0004521951085863715,0.17386992322553346,0.07743359025730118
CMI,0.20805705225211435,0.49707426248897707,2.3891247958595723,0.9491045233998907,2.9986017033431273e-05,0.3380924439954103,0.17706906679793166
CVS,0.25870034805317776,0.4561963824776822,1.7634161913995865,0.8138801875889186,0.00033933237460854787,0.47939956661948524,0.2687131980704275
DHI,0.39142037299156435,0.6727619535092945,1.7187709172301908,1.1757964697518744,0.0005592936701370855,0.5223547068297604,0.29887857467859535
DHR,0.32856335516218554,0.40897353138808484,1.2447326366819185,0.7954006281684151,0.000627475040163431,0.7055795375871424,0.362789951306257
DRI,0.11055894817912834,0.8681915822770918,7.8527482087695155,1.570717823911524,-0.0008635172149723861,0.0812711728833703,0.044921466545414845
DVA,0.4047708389960493,0.5011090823145639,1.238006877070151,0.7918727197400811,0.0009280700284157345,0.7279270160325488,0.46064326993835475
DE,0.39527141817781863,0.5355151803801542,1.3548037013373047,1.1081655902080596,0.0006301127387640388,0.6634198827484532,0.3205941614836786
DAL,-0.11047778866055832,0.8623067766914599,-7.805250151601849,1.365854854592335,-0.001557989244958088,-0.174506095426872,-0.11017114165141013
XRAY,0.06400176672684497,0.5423837592835203,8.47451229898662,0.9420765714922559,-0.0005269339135242313,0.04425236986916956,0.025477511545400188
DVN,0.06445460363041265,1.1144481031837485,17.290434513787012,1.7682383264843193,-0.0012065096218197577,0.021943241287369856,0.013829925109153273
