,rendimiento,riesgo,coeficiente_variacion,beta,alfa,sharpie,teynor
BEN,-0.06848418637156882,0.6008736761349761,-8.773903991132595,1.1384979921100693,-0.0011943251914299684,-0.1805440821927431,-0.09528711260219827
FCX,0.4717037344180347,0.8289071122666877,1.7572621367718304,1.6504074312918782,0.0004990574539145644,0.520810749515129,0.2615740369516592
GPS,-0.11551720655885399,1.0166114208843944,-8.80051943055296,1.5901843987441018,-0.0017457490175897942,-0.15297605689257635,-0.09779822181734307
GRMN,0.34041301466528373,0.44651398895357736,1.311683072377885,0.9166770950465398,0.0005835056358434296,0.6727964231743627,0.3277195604522351
IT,0.11426236824997156,0.5627133492732341,4.924747822854391,1.0444992136593074,-0.00040395055570788225,0.13197193268274915,0.07109853916481196
GD,-0.016091461601649773,0.44728081026173433,-27.79615807030711,0.9547203406233381,-0.0008400595647597303,-0.1254054730602613,-0.058751719445955856
GE,0.11672672011080573,0.7473477231477847,6.402541958159592,1.3219504975540999,-0.0006201869442300978,0.1026653560776733,0.05804053953061562
GIS,0.23007846930786088,0.35972577537716527,1.5634916924617894,0.42862935110672357,0.0005498128203599338,0.528398247550005,0.44345649409466975
GM,0.11115789815049476,0.6583828868745852,5.922951925406254,1.2895141611482477,-0.0006155349408838477,0.10807981126041867,0.0551819439401365
GPC,0.053012389277550684,0.5486266432045804,10.34902691014738,1.1255082626336126,-0.0007091547375351098,0.023718114019297493,0.011561344958145913
GILD,-0.027528549199749064,0.4269146884714693,-15.50807074407542,0.5283642057014281,-0.0005376550284987346,-0.1581780880895177,-0.1278068205057566
GL,0.09443515173286525,0.5550545927824978,5.87762694925949,1.2979774618971174,-0.0006877478271979592,0.09807170761344562,0.04193844140660432
GPN,0.3500510518159482,0.5876748701880896,1.6788261801798001,1.3790950321268025,0.00024471698792072815,0.5275894334510409,0.22482210768158303
GS,0.2311840499354711,0.5711966601105763,2.4707442415253595,1.3031994603256185,-0.00015782347814241745,0.3347079268608824,0.1467035981488986
GWW,0.19832588821233454,0.49893354220120933,2.515725741598766,1.0553279401628257,-8.43926940365694e-05,0.3173286115698452,0.15002529752780597
HAL,-0.190445294149365,1.0448824996359187,-5.486523068490336,1.9586756409415187,-0.002338411864100577,-0.22054661096311012,-0.11765362744726428
HBI,0.08594140987282188,0.7462883095506353,8.683687068376122,1.0896675091764385,-0.0005513491275032143,0.061559868062900126,0.04216094311882714
HIG,0.07382306625517801,0.6713275702948626,9.093737287670235,1.225706163215741,-0.0007094304119075203,0.05038235840712178,0.027594759062351787
HAS,0.08077931769062223,0.6415553451781855,7.942074326937084,1.1283096000055524,-0.0006029706379051859,0.06356321087044516,0.03614195757123892
HCA,0.14878023476708668,0.6621235283812936,4.450346038355421,1.1908527654626553,-0.0003882561186037884,0.16428994002527572,0.09134650220577414
PEAK,0.05986230412232527,0.627039049978266,10.474689525764774,1.209856691950022,-0.0007510621743776304,0.03167634316078676,0.01641707175278059
HSIC,0.06828754811181542,0.4977833523609117,7.289518603682052,0.8711930015719125,-0.0004424575603838393,0.05682702721505616,0.0324698982438743
HSY,0.2052258471899557,0.4135473336399581,2.015084061303357,0.7443351073097207,0.00019572796022802018,0.39953309754332583,0.2219777699148679
HES,0.0700454142699349,0.8889779417994764,12.691450983123762,1.5453876246768208,-0.0009844276436263657,0.03379770504667047,0.01944199228088043
HPE,-0.06198843151268075,0.6174907003865286,-9.961386105731854,1.2178382773938117,-0.0012335391220725709,-0.1651659392584202,-0.08374546391408981
HLT,0.21732312310032095,0.5562665470393583,2.5596289023629293,0.9446034375300717,7.995195097108441e-05,0.31877365993712103,0.1877222928216115
HFC,-0.3325133406088181,0.8483764539006429,-2.551405764193704,1.3686717211015007,-0.0024130649404573656,-0.439089674042798,-0.2721714307862086
HOLX,0.3014103678524328,0.5142797189117716,1.7062442893920533,0.9339388726718311,0.0004170993760806625,0.5083038631303283,0.2799009394529053
HD,0.22920750718346533,0.47945979840361175,2.091815422170427,1.1023047472672425,-2.0034400323071288e-06,0.3946264271028401,0.17164718527479397
HON,0.24095072701448594,0.4837135630341481,2.0075206621188872,1.1121069854419297,3.588887519169221e-05,0.4154333108916768,0.1806937009164024
HRL,0.06777825826354412,0.34925105459402217,5.1528478828125,0.4398784658567689,-9.332986463747985e-05,0.079536648202349,0.06314984801413114
HST,-0.05982548344107885,0.7032068982038081,-11.754303647147042,1.2052050737254232,-0.0012148058852922009,-0.1419574860486462,-0.08282862860219063
HWM,0.1665232412652676,0.8252053766391698,4.955496724476057,1.5401378832060344,-0.0006032875127993818,0.153323336040976,0.08215059355717552
HPQ,0.10738512674740995,0.6397358962183687,5.957397598674424,1.1986962549580256,-0.0005563408521549215,0.10533272737349819,0.056215347690203275
HUM,0.21093106054217034,0.5794251342219378,2.746988199521693,1.086113208206759,-6.021488045418618e-05,0.2950011148061424,0.15737867770192043
HBAN,0.05659797325629321,0.693325964590499,12.250013996983665,1.2985072548859493,-0.0008359805903744202,0.023939638934619326,0.012782349265927704
HII,-0.07057746385538774,0.5074535166425707,-7.190021983254258,0.8901446418931639,-0.0010003268383518222,-0.2179065869658244,-0.12422415262783705
IEX,0.21299614249689125,0.4316287576596609,2.026462792235595,0.9258487297818944,7.831719248247901e-05,0.40079846263000535,0.18685141204184033
IDXX,0.4933818135244313,0.48181026703161134,0.9765464673086355,0.8798589663850973,0.001211012274492709,0.940996580080526,0.5152891893426416
INFO,0.31628602681567136,0.47189428773205155,1.4919858853172394,1.005167917617345,0.0004172225046899515,0.5854828803788161,0.2748655443267441
ITW,0.2651817659897614,0.480461702518738,1.8118202838172837,1.0915055239782465,0.00014731225414267482,0.46867786716253274,0.20630382626835814
ILMN,0.09061377741500205,0.5716604522508704,6.308758651929083,0.9227677116789778,-0.0003972307789621499,0.08853818243979285,0.054849965787067016
INCY,0.0778542290018911,0.5187926106208104,6.663640720251803,0.6925759400880618,-0.0002596822118540624,0.07296601421634173,0.05465715282728113
IR,0.4235169937338843,0.6080932575749083,1.435817845734431,1.0880888446806334,0.0007685906289593372,0.6306877916445909,0.3524684547670838
INTC,0.048516718599282416,0.5990023511640221,12.34630800387398,1.1926977248555035,-0.0007814123914032543,0.014218172237107496,0.007140718408190326
ICE,0.2345991492628041,0.4163044953945866,1.7745354009286343,0.8542132177891972,0.0002210197415713599,0.46744426595335425,0.2278109788167985
IBM,0.07435506533803118,0.4573807168991081,6.1513054264665765,1.0292486928634457,-0.00054742357637979,0.07511262296090511,0.033378779663496935
IP,0.11447605793319295,0.5727735223008853,5.003435064431988,1.1930954903909567,-0.0005240825282470252,0.13002706136627196,0.06242254583393693
IPG,0.09220526307371199,0.613489078806751,6.653514759957977,1.2651892371475428,-0.0006697666564413596,0.08509566816617553,0.041262809974112954
IFF,-0.11247064474679595,0.5160125373565093,-4.5879752758437835,0.8962697506924819,-0.0011689582992947488,-0.29547856633075387,-0.17011691472237356
INTU,0.3265211478745537,0.5264715790053079,1.6123659445408212,1.2097443296446302,0.00029066540400000235,0.5442290890913696,0.23684438178662187
ISRG,0.2621607834945357,0.5309647466553319,2.0253400969348223,1.1825176036888245,6.142199481304236e-05,0.4184096682387619,0.18787101587453114
IVZ,0.05023005933541506,0.8069200945457821,16.064486190579856,1.6396833633503956,-0.0011385940248350226,0.012677908760189682,0.006239045637757637
IPGP,0.31867883110196477,0.6773591081996434,2.1255227586262704,1.0904718227694699,0.000357126662415051,0.41141962620487504,0.2555580302792277
IQV,0.2090864556504629,0.5473212005839834,2.6176788873352907,1.2308113125339117,-0.000185213709119192,0.3089345990435785,0.1373780480635647
IRM,0.002079902468274975,0.502480490175266,241.58848688323937,0.9275996779093048,-0.000746999751826362,-0.07546581065963066,-0.04087980886021031
JKHY,0.1375195135738218,0.4328073855171746,3.1472434294558456,0.7759477765864838,-9.448460283731179e-05,0.2253185061925244,0.12567793415534415
J,0.30362591582536386,0.4757301759371772,1.5668299415218638,0.9679551691753387,0.0003980624595146872,0.5541500816214298,0.27235343559347197
JBHT,0.1979531771020999,0.4847728517766101,2.448926856711044,0.8999456636935631,4.064233085247142e-05,0.32582925492471027,0.175514126546071
SJM,0.12032143079167425,0.38746496112745044,3.2202489496514652,0.41033502542442085,0.0001359671182460504,0.2072998563739904,0.19574597783505218
JNJ,0.1343297772845975,0.34353012982835995,2.5573639499196115,0.6651180778957362,-1.672217779541418e-05,0.27458953114746604,0.1418241067556498
JCI,0.21906416538301088,0.46375493468758056,2.11698218134743,0.9476862589021093,8.424328725706895e-05,0.3861180808860647,0.18894878310302396
JPM,0.1432148373545488,0.5727536562331438,3.9992619955655173,1.2890410702914197,-0.0004899273964607665,0.18020808113800044,0.08007102312978633
JNPR,-0.06687608638652243,0.43326517367000916,-6.478626323404674,0.8199391101195711,-0.0009287166223744479,-0.24667592246387943,-0.1303463697090102
KSU,0.37692963752849956,0.5423329805464226,1.4388175578403992,1.1325067893745822,0.0005504497733231963,0.621259723480267,0.2975078301425162
K,0.070939319198639,0.3853876856670269,5.432638627217341,0.4709715183156231,-0.00010629366702669639,0.0802810270003552,0.06569254826552995
KEY,0.06567195490097606,0.8080677330110596,12.304609086626254,1.6473052645086208,-0.001084478826313972,0.03176955823408024,0.015584212261128067
KEYS,0.3621024281166232,0.5561853190451744,1.535988924288689,1.0461197714861006,0.000562855442339537,0.5791278861326101,0.3079020556690653
KMB,0.11391913574869832,0.3681971394375935,3.232092106543221,0.5681332018767039,-1.749946868096592e-05,0.20075966875138374,0.1301088116387541
KIM,0.019229922348054915,0.7769488994171205,40.403122038384524,1.2811043943821803,-0.0009677825182646487,-0.026732874797206263,-0.016212634772798176
KMI,-0.04275611462102638,0.5953173115629252,-13.923559632103782,1.132946261442293,-0.0010893054538632628,-0.13901177240043866,-0.07304504850536692
KLAC,0.548639400064317,0.6695042291474889,1.22029921487411,1.4699538162573307,0.0009464879690340418,0.759725447458325,0.34602406853799705
KHC,-0.08847619795484331,0.6031624100650008,-6.817227955170997,0.8830787512161223,-0.0010644916898329112,-0.21300431825815844,-0.14548668256133862
KR,0.09426765384281416,0.4272123908745037,4.531908597055524,0.2743527877317515,0.00014489263023957522,0.12702734050322903,0.19780245096643367
LB,0.19711968600437263,1.0565454573152957,5.359918528339472,1.517440673295583,-0.00046529319678048685,0.14871076764043553,0.10354255607445893
LHX,0.16940008327501835,0.47716382704401605,2.8167862601894247,0.8813885148804887,-5.5786507791588127e-05,0.2711858610000666,0.14681389771974082
LH,0.24396231167224972,0.5598964704349985,2.2950121541198927,1.1190670046692088,4.198698517269791e-05,0.36428576074749314,0.18226103604273458
LRCX,0.6479891710235737,0.7318209607586742,1.1293722078760646,1.5627418654085428,0.0012590377147691655,0.8307895012917846,0.3890528464626683
LW,0.04831421029169944,0.6320818989742825,13.082732702409016,1.0539641055877615,-0.0006692655639508869,0.013153691483953915,0.007888513705182468
LVS,0.0582309996387583,0.6509032460663013,11.177950749673597,1.1779464396785433,-0.0007314575088998356,0.028008770503045365,0.015476934285512561
LEG,0.11891937831563132,0.7221215948837904,6.0723626805983,1.4565052893700845,-0.0007211579207614244,0.10928821250433822,0.05418406571648133
LDOS,0.3472261021089853,0.49036607983637165,1.412238529471089,1.0146142070071544,0.0005303923012202422,0.6265239679944877,0.3028009069725346
LEN,0.29268971159142343,0.7299238318675003,2.4938486149674723,1.2330820379185907,0.00013951299638503573,0.34618641090936875,0.20492530409246482
LLY,0.20591493739392036,0.4653430666327897,2.259880087002027,0.7293325441826504,0.00021063274705638722,0.35654326730271607,0.22748873434663222
LNC,-0.011422790945971605,1.0034378907816632,-87.84524688649218,2.2494077023459726,-0.0018757793605769018,-0.05124661069547016,-0.022860591653679003
LIN,0.2748066301861808,0.433439408872112,1.5772523704339227,0.9895262112929367,0.00026792694251201476,0.5417288446318027,0.23729197620685286
LYV,0.16734759535088864,0.7758335712918588,4.636060468422733,1.3185777233436295,-0.0004197035003795557,0.16414292969926417,0.09657951374148997
LKQ,0.18470947038276472,0.7093494848555055,3.840352546004025,1.34647864058374,-0.00037459677423870585,0.2040030668553203,0.10747253318480322
LMT,0.15403340843778882,0.4453630750151991,2.8913407781602967,0.8798976436343332,-0.000114598918585953,0.2560459428162003,0.129598492805123
L,-0.01178650908587581,0.6182002514617502,-52.44981758021646,1.367803010486908,-0.001159518569844516,-0.08376979621639638,-0.03786108722442492
LOW,0.28252793756644706,0.5881679424082505,2.0818045375421352,1.2308173849785624,0.00010166213626395799,0.4123447064683901,0.19704623978046204
LUMN,-0.11520987323520193,0.3947966262772492,-3.42676035647803,,,-0.3931388033853271,
LYB,0.16547167016852282,0.7938657430084639,4.797593099773272,1.5544654952845485,-0.0006190587880894445,0.15805149834659774,0.08071692202183937
MTB,-0.053967695803001446,0.6732735679141527,-12.475492197625162,1.2641858383887639,-0.001239937947472321,-0.1395683720276139,-0.07433060310402274
MRO,-0.40930461810099467,1.092575123058907,-2.6693447245428277,1.6276772661162533,-0.002923877641701402,-0.41123453080559486,-0.2760403597532977
MPC,-0.16814823366395842,0.9057305436028339,-5.386500493445099,1.7309139619044056,-0.0020659016663782505,-0.22981253655859063,-0.12025336801544269
MKTX,0.49249659395665485,0.5590866514559437,1.1352091736600913,0.775802846872638,0.0012922625992936253,0.8093496648118629,0.5832623530330255
MAR,0.08285752736938311,0.6979558512085392,8.423566009845022,1.1225284155577815,-0.0005901463842747697,0.06140435286153636,0.0381794587784108
MMC,0.19508528671783418,0.3995077055982996,2.047861795831565,0.878289311501192,4.706926427002422e-05,0.3881909774070056,0.17657653883178753
MLM,0.233366553631006,0.5987229859152348,2.565590383881326,1.0540704646632526,5.350856925379977e-05,0.32296497408633346,0.1834474640106546
MAS,0.2826962441123178,0.4925616949372026,1.742370849262162,0.9789866652061602,0.00030732559907920606,0.49272252919151477,0.24790556678441533
MA,0.3160134898966976,0.5280916093494086,1.671104640254559,1.2638651928434788,0.00020556208477053614,0.5226621385572422,0.21838839415754052
MKC,0.17463457700523197,0.4367812977762132,2.5011157885596016,0.7010940545424731,0.00011143174261632558,0.30824254081092217,0.19203497181714532
MXIM,0.3092228864226993,0.5105889010102966,1.6512002294433519,1.12939790168986,0.0002885011065618582,0.5272791592022289,0.23837735666046034
MCD,0.1032499226744029,0.42799066514013184,4.145191144498908,0.9007380836718034,-0.0003299373363646958,0.14778341638291048,0.070220104846204
MCK,0.22230908915564193,0.5349843381664177,2.4064888223794894,0.9674748017166641,8.080965460404506e-05,0.34077462861899893,0.18843807490609268
MDT,0.19670054378433846,0.437898260596296,2.2262178445038034,0.9532329009937924,-7.629924483502329e-06,0.35784691990088235,0.16438851787529615
MRK,0.06572600556870782,0.36635362059594834,5.573952310443912,0.6978098080957538,-0.0003113187817709338,0.07022178606249138,0.03686678701021882
MET,0.08377209780435323,0.6376767546094317,7.612042330594409,1.4766700445629564,-0.0008748673618923493,0.06864308207559336,0.029642436348946366
MTD,0.39640016783632487,0.4715616720966136,1.1896101726458481,0.9282682805342447,0.0007927695002572212,0.755786971090614,0.383940909443988
MGM,0.07127693275853308,1.0025828893026094,14.066021789953957,1.8728071050370694,-0.0012461570363444794,0.03119635602427758,0.01670056284729548
MCHP,0.35114469074668536,0.6954231699689285,1.9804462043556983,1.535809319479935,0.00012141374684982841,0.4474177798254656,0.20259330816669813
MU,0.396942818070321,0.7223745026303567,1.819845251621062,1.430960284458746,0.00038566637844722365,0.4941243313137407,0.2494428545271143
MSFT,0.3991594773582637,0.47976623683555963,1.2019412391527604,1.1606828602359416,0.0006143479946344567,0.7486134908683997,0.30943808137672885
MAA,0.17461081769913833,0.49354839952290547,2.826562557958521,0.9808229892814915,-0.00011637798092568993,0.2727408655954745,0.13724272286658817
MHK,0.046902495660086974,0.8239223530836963,17.566706024661215,1.284076066959003,-0.0008621056567982697,0.008377604557338424,0.005375456982415163
TAP,-0.11126530985810443,0.5279454221834247,-4.744923847843577,0.8827590769053465,-0.0011532514232474797,-0.28651694569585673,-0.17135514526612317
MDLZ,0.1966030791436185,0.3724996257670589,1.8946784932851843,0.8214776992668956,9.92463598219075e-05,0.4204113730883305,0.19063582527361905
MNST,0.30589747642917453,0.4439873042457192,1.4514251945733756,0.9101165718920968,0.00045401999231408697,0.5988853147071451,0.2921576033676478
MCO,0.37055829886930347,0.5430361622973662,1.4654540566338683,1.2581827973582222,0.00042325357147525596,0.6087224421129619,0.26272676717832194
MS,0.2814350074520661,0.615215789960906,2.1859959623739744,1.4536136131715436,-8.397723848742799e-05,0.39243954949109505,0.16609297358277694
MOS,-0.12086523543160353,0.8819708353246117,-7.29714240968579,1.3856155091824034,-0.0016001078368069982,-0.1823929193445457,-0.1160965898299765
MSI,0.203282899248964,0.5013708195266647,2.466369878523955,0.9582514290552698,1.39970046540615e-05,0.3256729208993784,0.1703967187504671
MSCI,0.5655856720812327,0.57931585378801,1.0242760423124815,1.184146698910153,0.001245349280073024,0.9072523540389092,0.4438518239040511
NDAQ,0.2749270292180971,0.4592766680644428,1.6705402497915285,0.9959956832316068,0.00026313069493065033,0.511515270758613,0.23587153355509838
NOV,-0.3457514957362424,0.9769693897053214,-2.8256403855172487,1.7106280747455083,-0.0027431504231895756,-0.394845017460163,-0.225502843915169
NTAP,0.07999326878540314,0.6369578222984886,7.962642756945547,1.1435401462995345,-0.0006184397622705645,0.06278793883256786,0.03497320921772645
NFLX,0.25786762892439585,0.5685316174587852,2.2047420989994557,0.7540423640448092,0.00039345760374184704,0.38321110424468136,0.28893287607305973
NWL,0.11185075911928423,0.7143719584261332,6.3868315606538255,1.1593981368906137,-0.0005069058405308583,0.10057891868765685,0.06197246384402563
NEM,0.34557706848458297,0.5199801287654594,1.5046719709894667,0.3581627070825144,0.0010583434953977786,0.5876706658196464,0.8531794696709822
NWSA,0.22801763017249085,0.5381269406460174,2.360023390467373,1.0213224105600291,5.927330889742152e-05,0.34939271010437994,0.18409233776569514
NWS,0.21277882301884107,0.5459243485223387,2.565689295470905,1.0468706477837202,-2.1051150518589684e-05,0.31648858213872305,0.16504314394965877
NEE,0.30861696437402375,0.4415731344238084,1.4308129020692797,0.850879643629037,0.0005128655704916707,0.6083181775189552,0.3156932550746675
NLSN,-0.07560097579211701,0.6427528030297988,-8.50191146734933,1.1432004965837808,-0.0012259532839602849,-0.17985293140255293,-0.1011204737380422
NKE,0.32399504291822334,0.4627626235399939,1.4283015547765514,0.9928416919384492,0.0004573701703612505,0.6136948588149737,0.28604262414055587
NI,-0.03430999325939544,0.4815559528474083,-14.03544294534477,0.93348196292692,-0.000893936331296095,-0.15431227216693177,-0.07960517311592981
NSC,0.2400088046966444,0.5324079167928258,2.218284939445263,1.2017383658489968,-4.0756079409177775e-05,0.3756683520062553,0.1664329028518145
NTRS,0.074486808069973,0.5718936940669357,7.677784951258725,1.2353976097999997,-0.0007147271163744982,0.06030282975272077,0.02791555349986157
NOC,0.10090489442291849,0.4526578306097724,4.485984879113658,0.7880518037121905,-0.00024736389684471634,0.13454952130370507,0.07728539435608214
NLOK,0.3365476531598145,0.5131697183851006,1.5248055173375836,0.5983791784695883,0.000827521053722063,0.5778744195838826,0.49558484624793153
NCLH,-0.3115024506250538,1.3609026560404023,-4.368834509358259,2.082192126648416,-0.002911841555090034,-0.25828625512993225,-0.16881364890705206
NRG,-0.022220997819524874,0.5257517300406541,-23.660131480625637,1.0260581241129563,-0.0009220764998279776,-0.11834672957655051,-0.06064081201375988
NUE,0.025835989125886392,0.5574665672739694,21.57713275685719,1.1821543993126684,-0.0008614260620259902,-0.025407821214061512,-0.011981523633756206
NVDA,0.6641876004020416,0.7029400244808153,1.0583456000312506,1.464655670809896,0.001402161149605449,0.8879670792156992,0.42616678639348105
NVR,0.2507874769375432,0.6572649646336868,2.6208045659208645,1.1137098773787977,7.300882491537673e-05,0.32070396001561,0.1892660568241056
ORLY,0.14788726059376892,0.4736894115768299,3.203044059880222,0.9357089497245914,-0.00018404121549166674,0.2277594937886218,0.1153000199747192
OXY,-0.6166066768488231,1.2288155328010641,-1.9928677047107937,1.9282509233728857,-0.003978337135160896,-0.5343411271438759,-0.3405193115117458
ODFL,0.42859261723356895,0.4846548215633256,1.1308053430589184,0.9081836016001911,0.0009348714452472302,0.8017925334573298,0.4278789184795684
OMC,-0.05857634241354098,0.521222543928186,-8.898174970509869,1.0045177462209607,-0.001046554344778424,-0.1891252470981432,-0.09813300241273931
OKE,-0.13714267354987605,1.0094019305497282,-7.3602322633926835,1.7054792464877437,-0.001924080742088166,-0.1754927033410792,-0.10386680102656358
ORCL,0.16810463949611856,0.4437565039049122,2.6397635736588834,0.9459187482504723,-0.00011337849610705856,0.28868228041468597,0.13542879843861325
OTIS,0.48790820246577504,0.3605307013760846,0.7389314210215077,,,1.2423580037877089,
PCAR,0.22096331848236797,0.41921217976439445,1.8972025883918193,0.8965231265434405,0.00013331185572001633,0.4316747633240831,0.20185013986206357
PKG,0.2588634980061432,0.5054686175210693,1.9526453957949443,0.943743096548403,0.00024291941201667563,0.4329912687349386,0.23191003866052445
PH,0.3051543284357342,0.6584013068797848,2.157601074364065,1.5039856139280305,-3.2329611773574936e-05,0.4027244868214513,0.1763011068591395
PAYX,0.193601648719763,0.5137268250994865,2.6535250525841465,1.200887190549871,-0.00022134112231514142,0.2989947988213717,0.1279068091728339
PAYC,0.6309858968081619,0.7433614374053935,1.178095170059557,1.4671064776933058,0.0012704718842815512,0.7950182334866889,0.4028241343037037
PYPL,0.5004184356292011,0.576828559754764,1.152692464316365,1.178489817432578,0.000995394819333776,0.7981893889320353,0.39068511990392474
PNR,0.16693967366071505,0.5551991248780215,3.3257470360604477,1.1746645028056206,-0.00030414254835296533,0.22863810112921915,0.10806462045760871
PBCT,-0.030499168232292297,0.6673629668364963,-21.88134973890525,1.222010335741416,-0.0011139305047927566,-0.10563841827555974,-0.05769113907659313
PEP,0.170046855319115,0.39246761323411605,2.307996890019516,0.8649244283206063,-3.985725444910666e-05,0.33135690929365685,0.15035632138593016
PKI,0.3294519417872307,0.44391312386136805,1.347429070999556,0.814225738941979,0.0006240907804929126,0.6520463717527423,0.3554934804239304
PRGO,0.02428963324078913,0.5586321396646822,22.998788583047915,0.889387453119952,-0.0006291358411235496,-0.02812291961690745,-0.017664254992691027
PFE,-0.016154943690722328,0.4037165209994792,-24.99027720111032,0.7001793008548269,-0.0006330951556739247,-0.13909498563918013,-0.08020080516828264
PM,0.15857733179921163,0.4613688202369651,2.9094247897999934,0.8864659615026994,-0.00010219624104732417,0.25701201858051165,0.13376411159454377
PSX,-0.09259194258153812,0.7259892757372692,-7.840739220887931,1.368814033223885,-0.0014759878304150187,-0.18263622757634546,-0.09686629400580613
PNW,0.0016954043679154082,0.4717508086165886,278.2526797407228,0.9315221085190909,-0.0007516948022903348,-0.08119667191332007,-0.04112043641452613
PXD,-0.09831809100375014,0.897786606175826,-9.131448719255358,1.5978751608201005,-0.0016848257355946215,-0.15406566555155468,-0.08656376567788886
PNC,0.14366384149071595,0.609414585398447,4.241948280617495,1.346182132982196,-0.0005346898862964044,0.17010397186824555,0.07700580697878491
POOL,0.4518271350015761,0.5361737221283278,1.1866788879921022,0.8693858045566106,0.0010572151227272951,0.7680852641693049,0.4736989410720931
PPG,0.193275623406669,0.48078226503173394,2.4875473510703703,0.9935791223060505,-5.385287671952777e-05,0.31880465348810666,0.15426614747190287
PPL,0.031146374541690162,0.4980814597531222,15.991635208984864,0.9962327844346446,-0.0006893305026631209,-0.01777545677507893,-0.008887105098969627
PFG,0.07538317081001807,0.6985773474215392,9.267019945102941,1.5280539437184757,-0.0009494663276645304,0.050650326611101755,0.023155707922139272
PG,0.23202681529251268,0.3628553365786828,1.5638508683629373,0.6941711533988209,0.0003412558495641232,0.5292103930539076,0.27662747775142404
PGR,0.2846574687385148,0.42745215261940844,1.5016368778718547,0.7596065350245038,0.0004935758310297206,0.5723622333851036,0.32208447065377405
PLD,0.2756777992591829,0.4997021712314469,1.8126311678861158,1.0809028902827171,0.0001969435935436219,0.4716365323736488,0.21803790273660925
PRU,-0.00043354579640027924,0.7231533235121363,-1667.9975437807534,1.6431348909015617,-0.0013393084924884636,-0.055912825789179554,-0.02460756327450088
PEG,0.0750082491052903,0.42848297803161467,5.712478069314031,0.834893194300469,-0.0003866545001730796,0.08170277677333379,0.041931410322038405
PSA,0.09672193989059119,0.40412788322725474,4.1782441882823225,0.657257538695951,-0.000157228820236736,0.14035641252374198,0.08630093464295872
PHM,0.2188893097890509,0.7091904268131585,3.2399500345477033,1.2527778322095782,-0.00016480343617457827,0.2522443944892401,0.14279412134355549
PVH,-0.009377259578218545,0.9765597198187144,-104.14126981053855,1.762851642382917,-0.0014717018257549772,-0.05056245775464177,-0.028009878081103487
QRVO,0.5164807008740562,0.6707024775912015,1.29860123806398,1.3588014965192803,0.0009113530165298341,0.7104203678884797,0.35066247873189277
PWR,0.40232961411353835,0.5447124802653545,1.35389606222632,1.0678870537897436,0.0007022729533343291,0.6651758996544948,0.3392958204968346
QCOM,0.524739095902165,0.6512355421660777,1.241065411843255,1.2048505349242602,0.0010689381196087948,0.7443375929542666,0.402323011735756
DGX,0.22087376365085118,0.4559589451058903,2.064341810314116,0.7562458627638347,0.00024715653122812605,0.39668870540273243,0.23917322732823412
RL,-0.009021057988065363,0.7026910274374817,-77.89452505095572,1.1575059554575697,-0.000977521021632228,-0.06976189544760732,-0.042350588139036416
RJF,0.1355992687269483,0.6143777367813646,4.530833702492279,1.3339859319473357,-0.0005562636503571218,0.15560340650977836,0.07166437549112208
RTX,0.034123869580453686,0.6113930914480993,17.91687457973137,1.2533701595140776,-0.0008870256286005069,-0.0096110513869703,-0.004688264177140173
O,0.02239152293057853,0.6313253295678118,28.194836569407933,1.1575449150172075,-0.0008548473429461311,-0.027891288761494416,-0.015211916912234641
REG,-0.08987602650533644,0.705586612419128,-7.850665409392942,1.1947575530533683,-0.0013236858814335115,-0.18406815580025251,-0.10870492190940353
REGN,0.10032081987637119,0.5147246387406833,5.130785806724828,0.6070440632397427,-0.00010229377396004058,0.11719046522418491,0.099368107735778
RF,0.09594749058413149,0.7555528437441001,7.874649343555204,1.5391935201490698,-0.0008782052680838007,0.07404841507430084,0.036348574660522874
RSG,0.14486607346557578,0.37540870114782315,2.5914190408220783,0.8305113048313612,-0.00011020524065078971,0.2793384200870802,0.12626688264871877
RMD,0.34024317989652736,0.5824417124038976,1.7118394925095228,0.9668349613368501,0.0005420105667978156,0.5154905177675908,0.3105423282184364
RHI,0.06885993895386958,0.5680686339830208,8.249624420427956,1.0357605697338799,-0.0005741899903942707,0.05080361285135166,0.027863523479451067
ROK,0.270305691691811,0.5637970728314824,2.0857758092430236,1.1677688194493197,0.00010524447873152241,0.40849039980852975,0.1972185657435308
ROL,0.24070768775735005,0.4524541585509115,1.8796830411458088,0.7118348779401675,0.00036078612695665687,0.4435978407186323,0.2819582096597131
ROP,0.23230601670550644,0.4506200503577955,1.9397691749372339,1.0039634250803426,9.015612273809419e-05,0.42675867741085666,0.19154683517491392
ROST,0.14688412789761401,0.6138888612160434,4.179409102962822,1.1826465526963728,-0.0003889824136997606,0.1741098994464386,0.09037706798698542
RCL,-0.16828413688860897,1.1772272966091926,-6.9954739547936455,1.90851526877777,-0.0022110111516322954,-0.17692771607363914,-0.1091341213224854
SPGI,0.3417138673758605,0.505361630428129,1.478902902913998,1.124315752604541,0.0004195561893136937,0.5970256727252058,0.26835332216676966
CRM,0.22318940369298565,0.5761515837012168,2.581446852619213,1.0962430996604913,-2.0577095100858533e-05,0.31795348459544426,0.1671065512291204
SBAC,0.2676467447568069,0.4712798021633186,1.7608277006751558,0.8084618259475906,0.00038735641661825145,0.4830394676619677,0.2815800789233112
SLB,-0.2627178532595194,0.8568821922854463,-3.2616062504096215,1.581718939070321,-0.0023138601281436117,-0.3532782639024402,-0.19138536296305989
